Area Code,Area,Item Code,Item,Element Code,Element,Unit,Y1990,Y1990F,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F,Y2015,Y2015F
"157","Nicaragua","1345","Rodenticides","5161","Use","tonnes of active ingredients",,,,,"0.000000","Q","0.000000","Q","0.000000","Q","8.000000","Q",,,,,"47.000000","Q","92.000000","Q","82.110000","Q","98.580000","Q","1069.440000","Q","562.640000","Q","85.760000","Q","64.380000","Q","89.110000","Q","76.160000","Q","54.090000","Q","72.690000","Q","90.670000","Q","0.010000","Q","0.000000","Q",,,,,,
"158","Niger","1311","Organo-Phosphates","5161","Use","tonnes of active ingredients",,,,,,,,,,,"52.000000","Q","22.000000","Q","25.000000","Q","30.000000","Q","16.000000","Q","58.000000","Q","21.000000","Q",,,,,,,"24.630000","Q","21.010000","Q","30.370000","Q","11.650000","Q","6.720000","Q","6.180000","Q","9.820000","Q","21.000000","Q",,,,,,
"158","Niger","1312","Carbamates Insecticides","5161","Use","tonnes of active ingredients",,,,,,,,,,,"9.000000","Q","0.000000","Q","3.000000","Q",,,"4.000000","Q","3.000000","Q","2.000000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"158","Niger","1313","Pyrethroids","5161","Use","tonnes of active ingredients",,,,,,,,,,,"1.000000","Q","0.000000","Q","3.000000","Q","3.000000","Q","5.000000","Q","0.000000","Q","8.000000","Q",,,,,,,"0.120000","Q","0.110000","Q","0.200000","Q","0.390000","Q","0.600000","Q","5.310000","Q","0.540000","Q","0.360000","Q",,,,,,
"158","Niger","1315","Other Insecticides","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,"0.000000","Q","3.000000","Q","3.000000","Q","1.000000","Q","1.000000","Q","0.000000","Q",,,,,,,,,,,,,,,,,,,"0.230000","Q","0.010000","Q",,,,,,
"158","Niger","1357","Pesticides (total)","5161","Use","tonnes of active ingredients",,,,,,,,,,,"62.000000","A","22.000000","A","34.000000","A","36.000000","A","26.000000","A","62.000000","A","31.000000","A",,,,,,,"24.750000","A","21.120000","A","30.570000","A","12.040000","A","7.320000","A","11.490000","A","10.590000","A","21.370000","A",,,,,,
"158","Niger","1309","Insecticides","5161","Use","tonnes of active ingredients",,,,,,,,,,,"62.000000","Q","22.000000","Q","34.000000","Q","36.000000","Q","26.000000","Q","62.000000","Q","31.000000","Q",,,,,,,"24.750000","Q","21.120000","Q","30.570000","Q","12.040000","Q","7.320000","Q","11.490000","Q","10.590000","Q","21.370000","Q",,,,,,
"158","Niger","1331","Fungicides&Bactericides","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,"0.000000","Q","0.000000","Q","0.000000","Q","0.000000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"158","Niger","1345","Rodenticides","5161","Use","tonnes of active ingredients",,,,,,,,,,,"0.000000","Q","0.000000","Q",,,"0.000000","Q","0.000000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"162","Norway","1310","Chlorinated Hydrocarbons","5161","Use","tonnes of active ingredients","2.000000","Q","1.000000","Q","0.200000","Q",,,,,"2.000000","Q","1.000000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","Q","0.000000","Q",,
"162","Norway","1311","Organo-Phosphates","5161","Use","tonnes of active ingredients","12.000000","Q","11.000000","Q","15.800000","Q",,,,,"10.000000","Q","9.000000","Q","9.000000","Q","10.000000","Q","11.000000","Q","4.710000","Q","4.050000","Q","7.080000","Q","6.320000","Q","3.110000","Q","2.140000","Q","2.790000","Q","1.800000","Q","0.960000","Q","0.450000","Q","0.630000","Q","0.720000","Q","0.400000","Q","0.000000","Q","0.000000","Q",,
"162","Norway","1312","Carbamates Insecticides","5161","Use","tonnes of active ingredients","0.000000","Q","0.000000","Q","3.400000","Q",,,,,"1.000000","Q","0.000000","Q","2.000000","Q","2.000000","Q","5.000000","Q","2.670000","Q","2.550000","Q","1.650000","Q","3.600000","Q","2.490000","Q","3.090000","Q","2.270000","Q","2.740000","Q","1.570000","Q","1.750000","Q","0.720000","Q","0.150000","Q","0.100000","Q","0.160000","Q","0.150000","Q",,
"162","Norway","1313","Pyrethroids","5161","Use","tonnes of active ingredients","0.000000","Q","0.000000","Q","4.600000","Q",,,,,"4.000000","Q","1.000000","Q","2.000000","Q","4.000000","Q",,,"0.400000","Q","0.520000","Q","0.790000","Q","1.450000","Q","2.420000","Q","0.080000","Q","1.050000","Q","1.010000","Q","0.970000","Q","2.480000","Q","1.160000","Q","1.850000","Q","1.700000","Q","1.820000","Q","2.010000","Q",,
"162","Norway","1314","Botanic.Produc&Biologic.","5161","Use","tonnes of active ingredients",,,,,,,,,,,"0.040000","Q","0.100000","Q","0.020000","Q","2.000000","Q","3.000000","Q","0.110000","Q","0.110000","Q","0.070000","Q","1.360000","Q","0.860000","Q","0.670000","Q","1.100000","Q","1.950000","Q","1.780000","Q","0.360000","Q","0.400000","Q","0.130000","Q","0.300000","Q","0.280000","Q","0.490000","Q",,
"162","Norway","1315","Other Insecticides","5161","Use","tonnes of active ingredients","5.000000","Q","6.000000","Q","3.900000","Q",,,,,"4.000000","Q","5.000000","Q","7.000000","Q","5.000000","Q","3.000000","Q","2.070000","Q","1.200000","Q","0.460000","Q","0.820000","Q","0.860000","Q","1.110000","Q","0.540000","Q","2.220000","Q","3.100000","Q","2.000000","Q","2.420000","Q","3.090000","Q","4.000000","Q","4.330000","Q","4.230000","Q",,
"162","Norway","1316","Mineral Oils","5161","Use","tonnes of active ingredients","0.000000","Q","0.000000","Q","1.000000","Q",,,,,,,"0.010000","Q","0.010000","Q","0.020000","Q","0.020000","Q","0.020000","Q","0.020000","Q","0.020000","Q","0.020000","Q","0.330000","Q","0.230000","Q","0.100000","Q",,,,,,,,,,,,,,,,,,
"162","Norway","1321","Phenoxy Hormone Products","5161","Use","tonnes of active ingredients","313.000000","Q","270.000000","Q","254.000000","Q",,,,,"237.000000","Q","137.000000","Q","210.800000","Q","213.000000","Q","127.000000","Q","19.600000","Q","51.420000","Q","98.650000","Q","98.990000","Q","158.340000","Q","51.550000","Q","89.820000","Q","92.840000","Q","94.660000","Q","93.580000","Q","104.620000","Q","110.210000","Q","109.500000","Q","113.390000","Q","216.610000","Q",,
"162","Norway","1322","Triazines","5161","Use","tonnes of active ingredients","17.000000","Q","17.000000","Q","13.000000","Q",,,,,"10.000000","Q","7.000000","Q","5.600000","Q","6.000000","Q","5.000000","Q","0.640000","Q","1.730000","Q","2.520000","Q","3.010000","Q","4.440000","Q","0.470000","Q","2.050000","Q","2.590000","Q","2.590000","Q","2.330000","Q","2.400000","Q","4.260000","Q","1.800000","Q","2.540000","Q","1.750000","Q",,
"162","Norway","1323","Amides","5161","Use","tonnes of active ingredients","0.000000","Q","0.000000","Q","12.000000","Q",,,,,"12.000000","Q","14.000000","Q","8.000000","Q","12.000000","Q","8.000000","Q","12.990000","Q","2.280000","Q","7.440000","Q","8.790000","Q","9.580000","Q","7.320000","Q","17.640000","Q","0.390000","Q","10.310000","Q","1.160000","Q","0.170000","Q","0.230000","Q","0.200000","Q","0.190000","Q","0.340000","Q",,
"162","Norway","1324","Carbamates Herbicides","5161","Use","tonnes of active ingredients","0.000000","Q","0.000000","Q","4.000000","Q",,,,,"2.000000","Q","2.000000","Q","2.500000","Q","4.000000","Q","5.000000","Q","0.780000","Q","2.630000","Q","3.180000","Q","2.090000","Q","0.600000","Q","0.330000","Q","0.330000","Q","0.340000","Q","0.350000","Q","0.240000","Q","0.980000","Q","2.480000","Q","2.700000","Q","8.870000","Q","15.380000","Q",,
"162","Norway","1325","Dinitroanilines","5161","Use","tonnes of active ingredients","17.000000","Q","11.000000","Q","1.000000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","Q",,
"162","Norway","1326","Urea derivates","5161","Use","tonnes of active ingredients","0.000000","Q","0.000000","Q","11.000000","Q",,,,,"11.000000","Q","13.000000","Q","9.400000","Q","13.000000","Q","9.000000","Q","2.390000","Q","3.950000","Q","6.490000","Q","9.280000","Q","1.970000","Q","0.790000","Q","1.670000","Q","2.380000","Q",,,,,,,,,,,,,"0.000000","Q",,
"162","Norway","1328","Sulfonyl Ureas","5161","Use","tonnes of active ingredients",,,,,,,,,,,"1.000000","Q","0.100000","Q","0.200000","Q","1.000000","Q","1.000000","Q","0.020000","Q","0.720000","Q","1.490000","Q","1.690000","Q","1.680000","Q","1.660000","Q","1.810000","Q","2.010000","Q","1.870000","Q","1.580000","Q","1.480000","Q","1.990000","Q","1.710000","Q","1.210000","Q","1.230000","Q",,
"162","Norway","1329","Bipiridils","5161","Use","tonnes of active ingredients",,,,,,,,,,,"0.100000","Q","0.040000","Q","6.700000","Q","10.000000","Q","12.000000","Q","1.040000","Q","4.740000","Q","6.800000","Q","6.750000","Q","5.880000","Q","12.190000","Q","10.930000","Q","12.340000","Q","12.790000","Q","15.560000","Q","13.690000","Q","16.620000","Q","15.170000","Q","14.860000","Q","13.910000","Q",,
"162","Norway","1330","Uracil","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,"0.200000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"162","Norway","1327","Other Herbicides","5161","Use","tonnes of active ingredients","618.000000","Q","266.000000","Q","266.000000","Q",,,,,"414.000000","Q","330.000000","Q","260.000000","Q","287.000000","Q","289.000000","Q","244.130000","Q","309.110000","Q","504.350000","Q","329.790000","Q","319.610000","Q","346.310000","Q","425.050000","Q","459.110000","Q","502.260000","Q","301.750000","Q","450.430000","Q","543.440000","Q","496.900000","Q","473.880000","Q","443.020000","Q",,
"162","Norway","1332","Inorganics","5161","Use","tonnes of active ingredients","26.000000","Q","26.000000","Q","29.000000","Q",,,,,"25.000000","Q","24.000000","Q","6.000000","Q","7.000000","Q","11.000000","Q","7.760000","Q","23.310000","Q","28.770000","Q","42.730000","Q","20.410000","Q","12.200000","Q","19.260000","Q","15.040000","Q","14.570000","Q","10.730000","Q","18.580000","Q","11.260000","Q","15.800000","Q","11.570000","Q","17.420000","Q",,
"162","Norway","1333","Dithiocarbamates","5161","Use","tonnes of active ingredients","79.000000","Q","55.000000","Q","51.000000","Q",,,,,"73.000000","Q","42.000000","Q","74.000000","Q","89.000000","Q","75.000000","Q","3.010000","Q","9.530000","Q","10.660000","Q","20.740000","Q","43.300000","Q","0.860000","Q","8.170000","Q","7.710000","Q","12.440000","Q","6.210000","Q","9.120000","Q","10.720000","Q","13.800000","Q","14.510000","Q","12.680000","Q",,
"162","Norway","1334","Benzimidazoles","5161","Use","tonnes of active ingredients","0.000000","Q","0.000000","Q","4.000000","Q",,,,,"1.000000","Q","1.000000","Q","1.000000","Q","1.000000","Q","2.000000","Q","0.830000","Q","1.580000","Q","0.860000","Q","1.310000","Q","0.770000","Q","0.770000","Q","0.910000","Q","1.190000","Q","1.470000","Q","0.710000","Q","0.820000","Q","2.140000","Q","1.100000","Q","0.970000","Q","1.030000","Q",,
"162","Norway","1335","Triazoles, Diazoles","5161","Use","tonnes of active ingredients","16.000000","Q","21.000000","Q","15.000000","Q",,,,,"16.000000","Q","20.000000","Q","21.000000","Q","37.000000","Q","19.000000","Q","5.910000","Q","10.820000","Q","12.200000","Q","14.260000","Q","22.380000","Q","14.850000","Q","15.980000","Q","18.320000","Q","9.270000","Q","4.360000","Q","19.860000","Q","29.120000","Q","28.600000","Q","24.050000","Q","33.860000","Q",,
"162","Norway","1336","Diazines, Morpholines","5161","Use","tonnes of active ingredients","0.000000","Q","0.000000","Q","16.000000","Q",,,,,"20.000000","Q","22.000000","Q","20.000000","Q","21.000000","Q","17.000000","Q","2.310000","Q","12.310000","Q","18.020000","Q","20.420000","Q","17.120000","Q","0.760000","Q","0.390000","Q","0.480000","Q","1.780000","Q",,,,,,,"0.600000","Q","0.110000","Q","1.210000","Q",,
"162","Norway","1337","Other Fungicides","5161","Use","tonnes of active ingredients","32.000000","Q","31.000000","Q","19.000000","Q",,,,,"32.000000","Q","31.000000","Q","35.000000","Q","66.000000","Q","74.000000","Q","21.200000","Q","36.130000","Q","57.560000","Q","41.880000","Q","85.520000","Q","24.490000","Q","46.410000","Q","53.710000","Q","73.180000","Q","50.390000","Q","35.950000","Q","43.400000","Q","56.420000","Q","50.680000","Q","55.700000","Q",,
"162","Norway","1317","Dithiocarbamates-SeedTrF","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","Q",,
"162","Norway","1318","Benzimidazoles-SeedTrF","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,"0.000000","Q","0.000000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,"0.330000","Q","0.000000","Q",,
"162","Norway","1319","Triazoles diazoles-SdTrF","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,"2.000000","Q","2.000000","Q","2.000000","Q","1.430000","Q","4.640000","Q","2.590000","Q","1.820000","Q","1.300000","Q","0.690000","Q","0.800000","Q","0.500000","Q","0.460000","Q","0.250000","Q","0.530000","Q","0.400000","Q","0.600000","Q",,,"0.190000","Q",,
"162","Norway","1338","Botanic prod&biologSdTrF","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,"0.030000","Q",,,"0.710000","Q","6.810000","Q","2.850000","Q","6.300000","Q","4.650000","Q",,,"1.800000","Q","0.300000","Q",,,,,,,,,"0.000000","Q",,
"162","Norway","1339","Others-SeedTreatFung","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,"17.000000","Q","18.000000","Q","20.000000","Q","11.260000","Q","21.580000","Q","18.170000","Q","17.130000","Q","33.740000","Q","6.500000","Q","7.000000","Q","5.790000","Q","2.800000","Q","3.090000","Q","2.970000","Q","2.920000","Q","3.100000","Q","1.780000","Q","0.890000","Q",,
"162","Norway","1344","Others-SeedTreat Ins","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,"0.020000","Q",,,,,,,"0.140000","Q","0.190000","Q","0.140000","Q","0.310000","Q","0.310000","Q","0.410000","Q","0.430000","Q","0.510000","Q","0.100000","Q",,,,
"162","Norway","1341","Plant Growth Regulators","5161","Use","tonnes of active ingredients","46.000000","Q","45.000000","Q","44.000000","Q","58.000000","Q","58.000000","Q","38.000000","Q","39.000000","Q","36.000000","Q","124.000000","Q","104.000000","Q","2.930000","Q","7.710000","Q","8.660000","Q","27.450000","Q","87.890000","Q","23.440000","Q","35.430000","Q","37.470000","Q","49.610000","Q","34.970000","Q","31.640000","Q","38.400000","Q","58.920000","Q","36.340000","Q",,,,
"162","Norway","1355","Other Pesticides nes","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.670000","W"
"162","Norway","1357","Pesticides (total)","5161","Use","tonnes of active ingredients","1183.000000","A","760.000000","A","767.900000","A","749.000000","A","848.000000","A","913.140000","A","698.250000","A","735.430000","A","934.020000","A","802.020000","A","348.240000","A","512.660000","A","799.190000","A","668.510000","A","827.450000","A","518.940000","A","696.340000","A","722.070000","A","800.900000","A","534.560000","A","698.980000","A","823.960000","A","813.930000","A","761.970000","A","822.100000","A","566.810000","A"
"162","Norway","1309","Insecticides","5161","Use","tonnes of active ingredients","19.000000","Q","18.000000","Q","27.900000","Q","17.000000","Q","19.000000","Q","21.040000","Q","16.100000","Q","20.020000","Q","23.000000","Q","22.000000","Q","9.960000","Q","8.430000","Q","10.050000","Q","13.550000","Q","9.740000","Q","7.090000","Q","7.750000","Q","9.720000","Q","8.380000","Q","7.040000","Q","5.330000","Q","5.940000","Q","6.500000","Q","6.590000","Q","6.880000","Q","5.820000","W"
"162","Norway","1354","Mineral Oils","5161","Use","tonnes of active ingredients","0.000000","Q","0.000000","Q","1.000000","Q",,,,,,,"0.010000","Q","0.010000","Q","0.020000","Q","0.020000","Q","0.020000","Q","0.020000","Q","0.020000","Q","0.020000","Q","0.330000","Q","0.230000","Q","0.100000","Q",,,,,,,,,,,,,,,,,,
"162","Norway","1320","Herbicides","5161","Use","tonnes of active ingredients","965.000000","Q","564.000000","Q","561.000000","Q","510.000000","W","626.000000","W","687.100000","Q","503.140000","Q","503.400000","Q","546.000000","Q","456.000000","Q","281.590000","Q","376.580000","Q","630.920000","Q","460.390000","Q","502.100000","Q","420.620000","Q","549.300000","Q","572.000000","Q","624.830000","Q","416.200000","Q","573.770000","Q","679.230000","Q","627.980000","Q","614.940000","Q","692.240000","Q","467.300000","W"
"162","Norway","1331","Fungicides&Bactericides","5161","Use","tonnes of active ingredients","153.000000","Q","133.000000","Q","134.000000","Q","164.000000","Q","145.000000","Q","167.000000","Q","140.000000","Q","157.000000","Q","221.000000","Q","198.000000","Q","41.020000","Q","93.680000","Q","128.070000","Q","141.340000","Q","189.500000","Q","53.930000","Q","91.120000","Q","96.450000","Q","112.710000","Q","72.400000","Q","84.330000","Q","96.640000","Q","116.320000","Q","101.890000","Q","121.900000","Q","93.020000","W"
"162","Norway","1352","Seed Treatm Fungicides","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,"19.000000","Q","20.000000","Q","22.000000","Q","12.720000","Q","26.220000","Q","21.470000","Q","25.760000","Q","37.890000","Q","13.490000","Q","12.450000","Q","6.290000","Q","5.060000","Q","3.640000","Q","3.500000","Q","3.320000","Q","3.700000","Q","2.110000","Q","1.080000","Q",,
"162","Norway","1353","Seed Treatm Insecticides","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,"0.020000","Q",,,,,,,"0.140000","Q","0.190000","Q","0.140000","Q","0.310000","Q","0.310000","Q","0.410000","Q","0.430000","Q","0.510000","Q","0.100000","Q","0.000000","Q",,
"162","Norway","1356","Plant Growth Regulators","5161","Use","tonnes of active ingredients","46.000000","Q","45.000000","Q","44.000000","Q","58.000000","Q","58.000000","Q","38.000000","Q","39.000000","Q","36.000000","Q","124.000000","Q","104.000000","Q","2.930000","Q","7.710000","Q","8.660000","Q","27.450000","Q","87.890000","Q","23.440000","Q","35.430000","Q","37.470000","Q","49.610000","Q","34.970000","Q","31.640000","Q","38.400000","Q","58.920000","Q","36.340000","Q",,,,
"162","Norway","1359","Other Pesticides nes","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.670000","W"
"299","Occupied Palestinian Territory","1355","Other Pesticides nes","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,"1565.300000","Q","1524.400000","Q","1552.600000","Q","1553.100000","Q","1622.100000","Q","1577.300000","Q","1712.500000","Q",,,,,,,,,,,,,,
"299","Occupied Palestinian Territory","1357","Pesticides (total)","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,"3254.700000","A","3183.800000","A","3190.600000","A","3205.000000","A","3306.100000","A","3258.800000","A","3473.700000","A",,,,,,,,,,,,,,
"299","Occupied Palestinian Territory","1309","Insecticides","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,"812.600000","Q","808.400000","Q","807.800000","Q","815.600000","Q","821.200000","Q","816.000000","Q","823.600000","Q",,,,,,,,,,,,,,
"299","Occupied Palestinian Territory","1320","Herbicides","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,"316.900000","Q","290.100000","Q","285.500000","Q","287.400000","Q","268.900000","Q","302.400000","Q","349.900000","Q",,,,,,,,,,,,,,
"299","Occupied Palestinian Territory","1331","Fungicides&Bactericides","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,"559.900000","Q","560.900000","Q","544.700000","Q","548.900000","Q","593.900000","Q","563.100000","Q","587.700000","Q",,,,,,,,,,,,,,
"299","Occupied Palestinian Territory","1359","Other Pesticides nes","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,,,,,,,,,,,"1565.300000","Q","1524.400000","Q","1552.600000","Q","1553.100000","Q","1622.100000","Q","1577.300000","Q","1712.500000","Q",,,,,,,,,,,,,,
"221","Oman","1310","Chlorinated Hydrocarbons","5161","Use","tonnes of active ingredients","0.040000","Q","0.280000","Q","7.100000","Q",,,"4.900000","Q",,,"17.000000","Q","59.000000","Q","142.000000","Q",,,"9.450000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"221","Oman","1311","Organo-Phosphates","5161","Use","tonnes of active ingredients","19.810000","Q","13.540000","Q","91.250000","Q",,,"66.800000","Q",,,"56.000000","Q","184.000000","Q","30.000000","Q",,,"80.480000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"221","Oman","1312","Carbamates Insecticides","5161","Use","tonnes of active ingredients","0.550000","Q","1.530000","Q","5.950000","Q",,,"3.500000","Q",,,"3.000000","Q","8.000000","Q","29.000000","Q",,,"0.150000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"221","Oman","1313","Pyrethroids","5161","Use","tonnes of active ingredients","3.140000","Q","1.710000","Q","4.520000","Q",,,"5.480000","Q",,,"44.000000","Q","53.000000","Q","95.000000","Q",,,"0.400000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"221","Oman","1314","Botanic.Produc&Biologic.","5161","Use","tonnes of active ingredients",,,"0.400000","Q",,,,,"6.900000","Q",,,"6.000000","Q","4.000000","Q","6.000000","Q",,,"0.440000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"221","Oman","1315","Other Insecticides","5161","Use","tonnes of active ingredients","13.000000","Q","11.000000","Q","5.000000","Q",,,"20.900000","Q",,,"6.000000","Q","281.000000","Q","24.000000","Q",,,"0.270000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"221","Oman","1321","Phenoxy Hormone Products","5161","Use","tonnes of active ingredients",,,,,"0.400000","Q",,,"0.220000","Q",,,,,"2.000000","Q","3.000000","Q",,,"0.650000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"221","Oman","1322","Triazines","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,"0.060000","Q","1.000000","Q","0.080000","Q",,,"0.110000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"221","Oman","1323","Amides","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,"0.960000","Q","0.010000","Q","2.000000","Q",,,"0.010000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"221","Oman","1324","Carbamates Herbicides","5161","Use","tonnes of active ingredients",,,,,"13.000000","Q",,,,,,,,,"4.000000","Q",,,,,"0.600000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"221","Oman","1325","Dinitroanilines","5161","Use","tonnes of active ingredients",,,,,,,,,"0.450000","Q",,,"0.190000","Q","2.000000","Q",,,,,"0.200000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"221","Oman","1326","Urea derivates","5161","Use","tonnes of active ingredients",,,,,,,,,"5.600000","Q",,,,,"0.030000","Q","0.500000","Q",,,"0.030000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"221","Oman","1328","Sulfonyl Ureas","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,,,"6.000000","Q",,,,,"0.760000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"221","Oman","1329","Bipiridils","5161","Use","tonnes of active ingredients",,,,,,,,,,,,,"0.320000","Q","0.230000","Q",,,,,"0.230000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"221","Oman","1327","Other Herbicides","5161","Use","tonnes of active ingredients","1.000000","Q","2.000000","Q","11.000000","Q",,,"8.200000","Q",,,"0.700000","Q",,,"12.000000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"221","Oman","1332","Inorganics","5161","Use","tonnes of active ingredients",,,,,"5.800000","Q",,,"20.000000","Q",,,"11.000000","Q","12.000000","Q","22.000000","Q",,,"0.800000","Q",,,,,,,,,,,,,,,,,,,,,,,"17.000000","Q",,,,,,
"221","Oman","1333","Dithiocarbamates","5161","Use","tonnes of active ingredients","8.670000","Q","2.120000","Q","59.860000","Q",,,"14.800000","Q",,,"30.000000","Q","58.000000","Q","160.000000","Q",,,"0.690000","Q",,,,,,,,,,,,,,,,,,,,,,,"7.200000","Q",,,,,,
"221","Oman","1334","Benzimidazoles","5161","Use","tonnes of active ingredients","0.260000","Q","0.180000","Q",,,,,"0.780000","Q",,,"4.000000","Q","5.000000","Q","13.000000","Q",,,"0.350000","Q",,,,,,,,,,,,,,,,,,,,,,,"26.200000","Q",,,,,,
"221","Oman","1335","Triazoles, Diazoles","5161","Use","tonnes of active ingredients",,,,,"1.700000","Q",,,,,,,,,"15.000000","Q","4.000000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,"18.300000","Q",,,,,,
"221","Oman","1336","Diazines, Morpholines","5161","Use","tonnes of active ingredients","0.010000","Q",,,,,,,,,,,,,"4.000000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.800000","Q",,,,,,
"221","Oman","1337","Other Fungicides","5161","Use","tonnes of active ingredients","16.880000","Q","9.950000","Q","43.710000","Q",,,"6.650000","Q",,,,,"32.000000","Q","90.000000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"221","Oman","1341","Plant Growth Regulators","5161","Use","tonnes of active ingredients",,,,,,,,,"1.000000","Q",,,"1.000000","Q","1.000000","Q","1.000000","Q",,,"0.900000","Q",,,,,,,,,,,,,,,,,,,"2.000000","Q","0.020000","Q","0.030000","Q",,,,,,
"221","Oman","1346","Anticoagulants","5161","Use","tonnes of active ingredients","0.900000","Q","1.450000","Q","4.600000","Q",,,"3.000000","Q",,,"6.000000","Q","15.000000","Q","4.000000","Q",,,"0.600000","Q",,,,,,,,,,,,,,,,,,,,,,,"18.800000","Q",,,,,,
"221","Oman","1347","Other Rodenticides","5161","Use","tonnes of active ingredients","0.400000","Q",,,"0.030000","Q",,,,,,,,,,,"3.000000","Q",,,,,,,,,,,,,,,,,,,,,,,,,,,"0.800000","Q",,,,,,
"221","Oman","1357","Pesticides (total)","5161","Use","tonnes of active ingredients","64.660000","A","44.160000","A","253.920000","A",,,"169.180000","A",,,"186.230000","A","746.270000","A","640.580000","A",,,"97.120000","A",,,,,,,,,,,,,,,,,,,"333.200000","A","508.020000","A","410.730000","A",,,,,,
"221","Oman","1309","Insecticides","5161","Use","tonnes of active ingredients","36.540000","Q","28.460000","Q","113.820000","Q",,,"108.480000","Q",,,"132.000000","Q","589.000000","Q","326.000000","Q",,,"91.190000","Q",,,,,,,,,,,,,,,,,,,"212.300000","Q","286.200000","Q","291.400000","Q",,,,,,
"221","Oman","1320","Herbicides","5161","Use","tonnes of active ingredients","1.000000","Q","2.000000","Q","24.400000","Q",,,"14.470000","Q",,,"2.230000","Q","15.270000","Q","17.580000","Q",,,"2.590000","Q",,,,,,,,,,,,,,,,,,,,,"17.200000","Q","19.200000","Q",,,,,,
"221","Oman","1331","Fungicides&Bactericides","5161","Use","tonnes of active ingredients","25.820000","Q","12.250000","Q","111.070000","Q",,,"42.230000","Q",,,"45.000000","Q","126.000000","Q","289.000000","Q",,,"1.840000","Q",,,,,,,,,,,,,,,,,,,"92.900000","Q","176.700000","Q","80.500000","Q",,,,,,
